,Unnamed: 0,L,R,F,M,C,0
667,7828,0.24509803921568624,0.03424657534246575,0.0995260663507109,0.05324554707598359,0.4843815904737568,0
668,15191,0.5980392156862745,0.1863013698630137,0.04265402843601896,0.03554240637960951,0.4221707150953025,0
669,21895,0.9901960784313726,0.012328767123287673,0.2132701421800948,0.01426727710394952,0.7802119647626711,1
670,31090,0.3235294117647059,0.14246575342465753,0.03317535545023697,0.013243755050840095,0.4874872763390229,1
671,40222,0.09803921568627452,0.7356164383561644,0.02843601895734597,0.0073473030883141,0.5326189491317794,2
672,8765,0.35294117647058826,0.08767123287671233,0.16113744075829384,0.06071691344346247,0.3751229977385701,0
673,41789,0.3235294117647059,0.2452054794520548,0.018957345971563986,0.013745177470797744,0.22315085472839372,2
674,36873,0.5294117647058824,0.7520547945205479,0.009478672985781993,0.008498334622787323,0.5630860381483042,1
675,12883,0.7745098039215687,0.00684931506849315,0.07582938388625593,0.03589564210500923,0.4936995776996294,0
676,48631,0.04901960784313725,0.009589041095890413,0.0,0.006720094288092165,0.3145077920599431,2
677,32793,0.0392156862745098,0.28356164383561644,0.014218009478672985,0.01059362555979247,0.5652100001969892,1
678,30668,0.00980392156862745,0.06301369863013699,0.018957345971563986,0.013793424301584045,0.4773704795446373,1
679,25983,0.9019607843137256,0.11095890410958904,0.04265402843601896,0.03889556111925755,0.16690835985541175,1
680,47146,0.3137254901960784,0.13013698630136986,0.0047393364928909965,0.006930312622232484,0.3436215669634709,2
681,33411,0.1176470588235294,0.010958904109589041,0.03317535545023697,0.012682024092399574,0.44318699928821936,1
682,38948,0.0,0.00684931506849315,0.009478672985781993,0.010908953061002948,0.3700836864503479,2
683,17139,0.0392156862745098,0.09178082191780823,0.04265402843601896,0.033679734091038326,0.3943045975945525,0
684,52917,0.6078431372549019,0.4794520547945205,0.0,0.004657542271977724,0.3035105908630439,2
685,44713,0.7058823529411765,0.3863013698630137,0.014218009478672985,0.006642554738614179,0.4378484908127669,2
686,46577,0.4019607843137255,0.4068493150684931,0.0047393364928909965,0.005224442533716781,0.4935853541696777,2
687,15701,0.19607843137254904,0.10273972602739724,0.08056872037914692,0.030712553997680705,0.4852537682366286,0
688,47901,0.2549019607843137,0.3205479452054795,0.0047393364928909965,0.0062910421143139725,0.3609784232192543,2
689,10518,0.17647058823529413,0.00410958904109589,0.08530805687203792,0.05303705184294278,0.3746645207549375,0
690,20177,0.0784313725490196,0.14520547945205478,0.04265402843601896,0.024585206487820255,0.4690526819024487,1
691,45548,0.3431372549019608,0.0054794520547945215,0.0,0.0085741510711658,0.3024981240039437,2
692,46908,0.3333333333333333,0.01643835616438356,0.0047393364928909965,0.005355398217279602,0.4683715871086939,2
693,6581,0.1176470588235294,0.4726027397260274,0.014218009478672985,0.06669435115766548,0.4227271492820229,0
694,55909,0.08823529411764706,0.8684931506849315,0.0,0.0013646960708125627,0.6334266267700229,2
695,17317,0.2058823529411765,0.012328767123287673,0.04739336492890995,0.03442755996822602,0.3787730692569252,0
696,24342,0.7254901960784313,0.2136986301369863,0.02843601895734597,0.01928667060682452,0.4779641304596483,1
697,37393,0.2843137254901961,0.19863013698630136,0.014218009478672985,0.018571583650527527,0.2070701554888632,1
698,19543,0.00980392156862745,0.1863013698630137,0.04739336492890995,0.028486307377112736,0.4102979695256719,0
699,33952,0.16666666666666666,0.5904109589041096,0.014218009478672985,0.01486174698328075,0.35484227674378954,1
700,35795,0.35294117647058826,0.16712328767123288,0.0047393364928909965,0.01641253797284048,0.2745819377124375,1
701,15452,0.8333333333333334,0.09726027397260274,0.03317535545023697,0.03537354247185745,0.4170208071540835,0
702,51736,0.2352941176470588,0.5068493150684932,0.009478672985781993,0.004748866630251797,0.3429841127297992,2
703,5102,0.2058823529411765,0.0,0.12322274881516587,0.07077637766240659,0.4773758564428757,0
704,10620,0.16666666666666666,0.1,0.06635071090047394,0.03907648673470618,0.5357500766554409,0
705,56213,0.3725490196078432,0.1,0.0,0.003263553482473477,0.25650752214317074,2
706,14483,0.09803921568627452,0.15205479452054796,0.05213270142180095,0.0395572319414697,0.3897537937138445,0
707,27213,0.30392156862745096,0.2315068493150685,0.018957345971563986,0.02097014038104657,0.3585895701190461,1
708,47084,0.3627450980392157,0.7356164383561644,0.0,0.00432842996197116,0.5784406207855266,2
709,51700,0.10784313725490197,0.9424657534246575,0.0,0.007517890097165671,0.1935385788940508,2
710,14036,0.06862745098039216,0.07671232876712329,0.023696682464454968,0.035333911146568704,0.4611255510350191,0
711,5313,0.6372549019607843,0.039726027397260284,0.14218009478672985,0.0785871949464891,0.4082865037132039,0
712,56309,0.1862745098039216,0.04383561643835617,0.0047393364928909965,0.0029878573065517467,0.2755554473528711,2
713,21736,0.3235294117647059,0.028767123287671236,0.061611374407582936,0.03180672319587007,0.308054254627588,1
714,57926,0.09803921568627452,0.22054794520547946,0.0,0.0007891803035759517,0.3035105908630439,2
715,29755,0.06862745098039216,0.1726027397260274,0.04265402843601896,0.029644231315984006,0.1881150789157215,1
716,5970,0.4117647058823529,0.00684931506849315,0.14691943127962084,0.07189122407379007,0.4161580921162684,0
717,27064,0.06862745098039216,0.08356164383561644,0.009478672985781993,0.015935238968275985,0.5026602673249081,1
718,39318,0.05882352941176471,0.1,0.009478672985781993,0.009773429436425323,0.4110646753313044,2
719,29410,0.4411764705882353,0.7506849315068493,0.014218009478672985,0.014527465369975652,0.4853516477261614,1
720,44537,0.5882352941176471,0.4123287671232877,0.0,0.0072404708201444295,0.4024854016351377,2
721,108,0.9117647058823528,0.0136986301369863,0.3838862559241705,0.17699522184065106,0.9351849969090276,0
722,52518,0.8137254901960784,0.8917808219178082,0.0,0.0025536358294750232,0.5967692894470253,2
723,41844,0.19607843137254904,0.6698630136986301,0.0047393364928909965,0.008772307697609541,0.3923168351495441,2
724,8355,0.3627450980392157,0.026027397260273973,0.09004739336492891,0.06729571344139475,0.3434791114186065,0
725,52239,0.14705882352941174,0.4397260273972603,0.0,0.008243315660059723,0.1568812415710531,2
726,31334,0.4019607843137255,0.8068493150684931,0.009478672985781993,0.013529789833358893,0.4684686088165335,1
727,26769,0.3431372549019608,0.030136986301369864,0.03317535545023697,0.016571063273995476,0.4888972267713306,1
728,45539,0.9411764705882352,0.3273972602739726,0.023696682464454968,0.013609052483936393,0.16056205319934058,2
729,34621,0.2549019607843137,0.1821917808219178,0.018957345971563986,0.0143275856424324,0.35455813912387824,1
730,3203,0.0,0.00410958904109589,0.15165876777251186,0.0963092897549578,0.4417581600631358,0
731,33479,0.35294117647058826,0.11232876712328768,0.02843601895734597,0.01696048412248492,0.30984547875853896,1
732,29942,0.6078431372549019,0.06301369863013699,0.02843601895734597,0.015780159869320014,0.4265416348234458,1
733,55407,0.8725490196078431,0.2726027397260274,0.0,0.0029309949702678905,0.3465745464260636,2
734,20853,0.16666666666666666,0.07808219178082193,0.04739336492890995,0.03062467584160565,0.3429237454266956,1
735,36994,0.05882352941176471,0.026027397260273973,0.0047393364928909965,0.008568981767867266,0.5540145209288033,1
736,55029,0.10784313725490197,0.726027397260274,0.0047393364928909965,0.007166377472865465,0.11628852427443488,2
737,29370,0.00980392156862745,0.01643835616438356,0.018957345971563986,0.01710867081704285,0.401555885198372,1
738,56205,0.0196078431372549,0.0547945205479452,0.0,0.0017437783127049412,0.4851078522391208,2
739,11209,0.5980392156862745,0.02054794520547945,0.16113744075829384,0.03726378437802081,0.5402332550802555,0
740,21411,0.5196078431372549,0.1,0.05213270142180095,0.029973343625990568,0.3398670418287074,1
741,43561,0.4313725490196079,0.7534246575342466,0.0,0.005803404503152414,0.5515952048481328,2
742,42237,0.0196078431372549,0.3452054794520548,0.009478672985781993,0.011208772652317829,0.28235888566829503,2
743,20057,0.35294117647058826,0.14794520547945206,0.05687203791469194,0.024452527703157933,0.4756890390069414,1
744,47027,0.5196078431372549,0.3123287671232877,0.0047393364928909965,0.004978039076486735,0.501930669008701,2
745,42321,0.04901960784313725,0.38493150684931504,0.0047393364928909965,0.006342735147299297,0.5456807846763468,2
746,52714,0.10784313725490197,0.8890410958904109,0.0,0.003391062963837277,0.4414149916666399,2
747,37734,0.5196078431372549,0.17397260273972606,0.0,0.00870510675472862,0.5197888810687302,1
748,36206,0.10784313725490197,0.7,0.04739336492890995,0.013293724982725913,0.34948758991908296,1
749,18214,0.5196078431372549,0.10821917808219178,0.07582938388625593,0.032814737339083896,0.3758976904448583,0
750,46155,0.8039215686274509,0.5821917808219178,0.0,0.006994067362914384,0.3684951817936736,2
751,31369,0.6470588235294118,0.0054794520547945215,0.018957345971563986,0.013686592033414376,0.4612081539457961,1
752,38420,0.2352941176470588,0.23835616438356164,0.009478672985781993,0.01107954006985452,0.37718116206620056,1
753,18656,0.16666666666666666,0.09452054794520548,0.03791469194312797,0.02935991963456472,0.4181395817577139,0
754,42498,0.029411764705882363,0.036986301369863014,0.009478672985781993,0.014704944783225269,0.1906099450354679,2
755,30569,0.4411764705882353,0.2767123287671233,0.009478672985781993,0.01562680387146355,0.4149804377642831,1
756,20193,0.6666666666666666,0.3561643835616438,0.03791469194312797,0.02275355001904027,0.512850913257918,1
757,1894,0.7156862745098039,0.4287671232876713,0.12796208530805686,0.062107456030767685,0.9654084883881332,0
758,18815,0.05882352941176471,0.05068493150684932,0.03791469194312797,0.02575346903328859,0.4840526451241422,0
759,4334,0.6078431372549019,0.11506849315068493,0.1895734597156398,0.07359020175790774,0.5087091334133534,0
760,17023,0.4705882352941176,0.16027397260273973,0.04739336492890995,0.02538472539799328,0.5558067787966667,0
761,35434,0.5392156862745098,0.20136986301369866,0.02843601895734597,0.013531512934458406,0.3602610185997343,1
762,10335,0.1568627450980392,0.046575342465753435,0.11374407582938388,0.05144318332589528,0.3967594434328498,0
763,9168,0.10784313725490197,0.0452054794520548,0.10900473933649288,0.04688213471549016,0.4943074054732767,0
764,39854,0.696078431372549,0.4397260273972603,0.009478672985781993,0.0074954897828720295,0.5339436793194254,2
765,23247,0.19607843137254904,0.4506849315068493,0.03791469194312797,0.016686511047662698,0.6038659050817444,1
766,24853,0.7941176470588235,0.09178082191780823,0.03317535545023697,0.022688072177258857,0.3815892296068401,1
767,27186,0.5980392156862745,0.07671232876712329,0.02843601895734597,0.026292799677435474,0.2686815463036449,1
768,35368,0.0392156862745098,0.1917808219178082,0.03791469194312797,0.015345938392243288,0.30946730920322024,1
769,5193,0.2058823529411765,0.0013698630136986301,0.18009478672985782,0.06660991920378945,0.5073815586163313,0
770,52274,0.7745098039215687,0.0589041095890411,0.0,0.004200920480607359,0.3696453394769329,2
771,41084,0.12745098039215685,0.0,0.014218009478672985,0.015449324458213938,0.19969343014245794,2
772,29413,0.10784313725490197,0.13561643835616438,0.02843601895734597,0.014530911572174674,0.4850262625371475,1
773,56162,0.2647058823529412,0.6561643835616439,0.0,0.002422680145912201,0.3584965968475404,2
774,12921,0.7058823529411765,0.2328767123287671,0.02843601895734597,0.027802236240606945,0.6608093446966415,0
775,18517,0.3627450980392157,0.030136986301369864,0.03791469194312797,0.03371419611302854,0.3557716626804342,0
776,48904,0.0196078431372549,0.6109589041095891,0.0,0.007526505602663225,0.2668532535400461,2
777,16152,0.1862745098039216,0.09863013698630137,0.061611374407582936,0.044666226701519256,0.29487485313705186,0
778,25720,0.6372549019607843,0.14794520547945206,0.023696682464454968,0.02245028422552637,0.3633454784003967,1
779,36387,0.06862745098039216,0.026027397260273973,0.023696682464454968,0.01057122524549883,0.4532819974303926,1
780,11151,0.7156862745098039,0.0013698630136986301,0.10426540284360188,0.04412344985517335,0.4442603715801349,0
781,4391,0.8137254901960784,0.00410958904109589,0.2322274881516588,0.08619813250302835,0.4160137655809071,0
782,34134,0.029411764705882363,0.19863013698630136,0.02843601895734597,0.016776112304837262,0.3013011373054009,1
783,10461,0.7352941176470589,0.04931506849315069,0.14218009478672985,0.039527939222778016,0.5372081933626978,0
784,7998,0.8333333333333334,0.04246575342465753,0.0947867298578199,0.05878876331310987,0.4225545658047596,0
785,15996,0.8039215686274509,0.0054794520547945215,0.06635071090047394,0.03315418825568753,0.4339829694600296,0
786,10444,0.5784313725490197,0.0054794520547945215,0.10426540284360188,0.048164121933526205,0.4253755267995704,0
787,46040,0.09803921568627452,0.2876712328767123,0.009478672985781993,0.005443276373354654,0.4921207498468616,2
788,44078,0.4803921568627451,0.3041095890410959,0.0047393364928909965,0.008246761862258744,0.35763030551989605,2
789,16722,0.16666666666666666,0.3726027397260274,0.061611374407582936,0.051968729161246084,0.2297086404960683,0
790,19103,0.6568627450980392,0.04383561643835617,0.03791469194312797,0.023858057823826696,0.5205300741007326,0
791,12371,0.30392156862745096,0.10547945205479453,0.06635071090047394,0.04571214906892232,0.3842229691164477,0
792,46129,0.0392156862745098,0.3643835616438356,0.009478672985781993,0.006571907593534236,0.3967667866306624,2
793,9517,0.3725490196078432,0.01780821917808219,0.10900473933649288,0.04884991617113151,0.4555934815544469,0
794,33223,0.3431372549019608,0.28493150684931506,0.0047393364928909965,0.012015183966888887,0.478140532898314,1
795,49943,0.0392156862745098,0.6794520547945205,0.0,0.004581725823599248,0.4317809961986408,2
796,3142,0.17647058823529413,0.0013698630136986301,0.3080568720379147,0.12340850074696433,0.32693211765168595,0
797,17663,0.4019607843137255,0.17534246575342466,0.05213270142180095,0.02731976793274392,0.4873590115825829,0
798,54227,0.2058823529411765,0.15616438356164386,0.0047393364928909965,0.005636263696499865,0.19793665364453614,2
799,46073,0.0196078431372549,0.5506849315068493,0.0,0.009160005444999474,0.2668532535400461,2
800,29156,0.4215686274509804,0.05616438356164384,0.023696682464454968,0.01781686536894179,0.387511625682081,1
801,2755,0.9411764705882352,0.0013698630136986301,0.33175355450236965,0.11094014119090408,0.40428679231202175,0
802,56122,0.8627450980392157,0.1506849315068493,0.0,0.0019402118380491735,0.4501399401550346,2
803,55144,0.2647058823529412,0.8479452054794521,0.0,0.0018747339962677638,0.5601119521240278,2
804,38024,0.4607843137254902,0.226027397260274,0.0047393364928909965,0.005843035828441162,0.7802510136246811,1
805,56880,0.35294117647058826,0.6575342465753424,0.0,0.002019474488626671,0.3499749558171129,2
806,1778,0.2254901960784313,0.1917808219178082,0.10426540284360188,0.15800320152184288,0.33239369800517315,0
807,55198,0.14705882352941174,0.35342465753424657,0.0,0.0032480455725778803,0.3232141127558039,2
808,6995,0.2058823529411765,0.2575342465753425,0.03791469194312797,0.06355658405545629,0.4278097932086947,0
809,32035,0.04901960784313725,0.039726027397260284,0.03317535545023697,0.022965491454280097,0.2295069855508675,1
810,12691,0.10784313725490197,0.13972602739726028,0.09004739336492891,0.0360989680347515,0.4978577580369121,0
811,38590,0.06862745098039216,0.5767123287671233,0.009478672985781993,0.00955459559678745,0.44320895703327584,1
812,3962,0.4215686274509804,0.010958904109589041,0.15639810426540285,0.08201616613451561,0.4731669782749286,0
813,28280,0.8235294117647058,0.26438356164383564,0.009478672985781993,0.02034465468192416,0.3477529111972462,1
814,1476,0.10784313725490197,0.030136986301369864,0.1848341232227488,0.11720878299092442,0.5278540312100614,0
815,4388,0.1568627450980392,0.0054794520547945215,0.0947867298578199,0.08101676749679934,0.4488141615675412,0
816,14711,0.17647058823529413,0.0013698630136986301,0.07109004739336493,0.040882296686993516,0.3675488015154461,0
817,50512,0.5392156862745098,0.010958904109589041,0.0047393364928909965,0.004978039076486735,0.37108074476427777,2
818,39153,0.6274509803921569,0.16164383561643836,0.009478672985781993,0.011787734621753462,0.3321662656203669,2
819,14084,0.4411764705882353,0.0027397260273972607,0.023696682464454968,0.018156316285545426,0.9710291065995962,0
820,51407,0.00980392156862745,0.38493150684931504,0.0,0.006797633837570152,0.2301959162170485,2
821,9606,0.5294117647058824,0.11095890410958904,0.09004739336492891,0.0676868573909837,0.2999574640721198,0
822,47561,0.10784313725490197,0.4602739726027397,0.0,0.003814945834316937,0.6334266267700229,2
823,13667,0.05882352941176471,0.1,0.061611374407582936,0.04012068600100974,0.4064214311767756,0
824,50679,0.19607843137254904,0.9191780821917808,0.0,0.0039493477200787785,0.4684686088165335,2
825,55430,0.0196078431372549,0.10547945205479453,0.0,0.0022055694073738388,0.457898483194969,2
826,36904,0.3235294117647059,0.21506849315068494,0.009478672985781993,0.010731473647753335,0.4320713626333099,1
827,34567,0.04901960784313725,0.4602739726027397,0.014218009478672985,0.008022758719322341,0.6873181663644148,1
828,21948,0.13725490196078433,0.0958904109589041,0.05213270142180095,0.02607224273669809,0.39007952201553575,1
829,43818,0.16666666666666666,0.4287671232876713,0.0,0.006868280982650095,0.4501399401550346,2
830,53390,0.8921568627450981,0.036986301369863014,0.0047393364928909965,0.0027207766361275715,0.5087916798718309,2
831,10834,0.8921568627450981,0.13561643835616438,0.05213270142180095,0.029514998733520693,0.7256023255256439,0
832,56858,0.2549019607843137,0.6931506849315069,0.0,0.003484110423210861,0.1935385788940508,2
833,12003,0.4313725490196079,0.00410958904109589,0.05213270142180095,0.041323410568468284,0.4485149739112186,0
834,47706,0.19607843137254904,0.8356164383561644,0.0,0.0061445785208555535,0.3768252655090393,2
835,31223,0.5882352941176471,0.015068493150684932,0.04265402843601896,0.01859398396482117,0.3210636709129301,1
836,12138,0.17647058823529413,0.06438356164383563,0.05213270142180095,0.04677530244732049,0.3806927121051327,0
837,46930,0.9607843137254902,0.1,0.009478672985781993,0.005126225771044665,0.4902316410943505,2
838,48892,0.05882352941176471,0.7630136986301371,0.0,0.003449648401220645,0.6334266267700229,2
839,32096,0.10784313725490197,0.18493150684931506,0.018957345971563986,0.014148383128083275,0.4245186871997814,1
840,57495,0.08823529411764706,0.5383561643835616,0.0,0.0026053288624603467,0.1935385788940508,2
841,42361,0.09803921568627452,0.547945205479452,0.009478672985781993,0.007612660657638766,0.44500821938515495,2
842,6892,0.5980392156862745,0.00410958904109589,0.14218009478672985,0.062448630048470836,0.4419940207029394,0
843,6063,0.4117647058823529,0.01643835616438356,0.1943127962085308,0.06576387656392964,0.4585652105119334,0
844,14105,0.29411764705882354,0.01643835616438356,0.13270142180094788,0.03906442502700961,0.406576913273031,0
845,18725,0.5784313725490197,0.09315068493150687,0.05687203791469194,0.025064228593484263,0.5025593914646225,0
846,46212,0.05882352941176471,0.236986301369863,0.0047393364928909965,0.008672367833837914,0.2823998737034494,2
847,40856,0.29411764705882354,0.5465753424657535,0.0047393364928909965,0.009273730117567188,0.3927632379394092,2
848,25974,0.0,0.17534246575342466,0.018957345971563986,0.009952631950774449,0.8965933743310022,1
849,49214,0.8921568627450981,0.012328767123287673,0.0047393364928909965,0.004250890412493172,0.4992103441351898,2
850,1621,0.3725490196078432,0.0273972602739726,0.2985781990521327,0.17194481251798488,0.3122294271070134,0
851,37858,0.00980392156862745,0.4863013698630137,0.0,0.009160005444999474,0.4867972774780324,1
852,13707,0.6372549019607843,0.09863013698630137,0.08056872037914692,0.044602471960837366,0.35526679143753903,0
853,54716,0.2549019607843137,0.039726027397260284,0.0,0.0019815662644374326,0.571109153320927,2
854,24193,0.9803921568627452,0.1726027397260274,0.02843601895734597,0.018101177050361083,0.5198134920718622,1
855,21603,0.696078431372549,0.9575342465753424,0.0047393364928909965,0.021752428280224487,0.4953747329702678,1
856,41210,0.8235294117647058,0.2534246575342466,0.009478672985781993,0.008331193816134773,0.43365505858047415,2
857,31711,0.2058823529411765,0.2534246575342466,0.018957345971563986,0.0130369829188988,0.4774901760150512,1
858,46,0.6862745098039216,0.0,0.3127962085308057,0.23262898704055665,0.8895699267415796,0
859,4472,0.12745098039215685,0.026027397260273973,0.1895734597156398,0.07624722365335343,0.4775870166356445,0
860,990,0.8137254901960784,0.04246575342465753,0.11848341232227487,0.08527799651588958,0.9183160212202904,0
861,14875,0.2549019607843137,0.0013698630136986301,0.07109004739336493,0.043082696791068825,0.3403491129409344,0
862,47180,0.4803921568627451,0.8,0.0047393364928909965,0.006235902879129627,0.3871411754288557,2
863,10023,0.6764705882352942,0.0013698630136986301,0.07109004739336493,0.0478281172191216,0.4466323051197285,0
864,38248,0.6470588235294118,0.22054794520547946,0.0047393364928909965,0.010007771185958794,0.4297148706304904,1
865,6988,0.2647058823529412,0.03561643835616438,0.0947867298578199,0.07760847352196695,0.3336841132593511,0
866,31600,0.1176470588235294,0.3808219178082192,0.023696682464454968,0.013886471760957631,0.4472315389472138,1
867,34642,0.1176470588235294,0.3726027397260274,0.009478672985781993,0.01666411073336906,0.2928343561797174,1
868,9418,0.0,0.0,0.0947867298578199,0.0631757787124644,0.3344182930095767,0
869,44600,0.8921568627450981,0.473972602739726,0.014218009478672985,0.008525904240379497,0.33013474017976885,2
870,56136,0.08823529411764706,0.10547945205479453,0.0,0.0023261864843395967,0.3768252655090393,2
871,49682,0.06862745098039216,0.07397260273972603,0.009478672985781993,0.003742575588137483,0.5453537660363819,2
872,24592,0.5392156862745098,0.04383561643835617,0.03791469194312797,0.018754232367075675,0.4866193984818192,1
873,56004,0.19607843137254904,0.4246575342465753,0.0,0.0022469238337620985,0.4027835716837762,2
874,28186,0.09803921568627452,0.0027397260273972607,0.03317535545023697,0.022629486739875488,0.3056745709937376,1
875,33033,0.6862745098039216,0.2931506849315069,0.02843601895734597,0.013472927497075037,0.4232641609451363,1
876,1091,0.6764705882352942,0.02054794520547945,0.2606635071090048,0.16614313111593196,0.4041721714165334,0
877,55284,0.2647058823529412,0.1095890410958904,0.009478672985781993,0.0023572023041307896,0.44367000442940135,2
878,20937,0.16666666666666666,0.16027397260273973,0.07109004739336493,0.03563200763678407,0.2801918079925974,1
879,4280,0.2843137254901961,0.05068493150684932,0.12322274881516587,0.08322750620747171,0.44213345788264863,0
880,21634,0.4215686274509804,0.3041095890410959,0.018957345971563986,0.027287029011853214,0.3763945351971733,1
881,33837,0.5098039215686274,0.7164383561643836,0.018957345971563986,0.012937043055127174,0.4223350983262069,1
882,18504,0.696078431372549,0.026027397260273973,0.05687203791469194,0.035488990245524675,0.3337530693765893,0
883,41495,0.2647058823529412,0.6904109589041096,0.009478672985781993,0.0076626305895245795,0.4678481364609498,2
884,57137,0.0196078431372549,0.4273972602739726,0.0047393364928909965,0.002594990255863282,0.24201076738755145,2
885,55115,0.06862745098039216,0.7123287671232876,0.0,0.0027638541636153427,0.3894843153631287,2
886,21693,0.5882352941176471,0.4191780821917808,0.023696682464454968,0.03503581465635333,0.27182389023938064,1
887,10903,0.5882352941176471,0.015068493150684932,0.12796208530805686,0.050473077406870695,0.38426771819441136,0
888,41729,0.38235294117647056,0.4698630136986302,0.018957345971563986,0.006117008903263381,0.5900890087878056,2
889,33752,0.5686274509803921,0.7068493150684931,0.014218009478672985,0.011238065371009513,0.4993107837731614,1
890,29023,0.9803921568627452,0.7123287671232876,0.018957345971563986,0.01114501791163593,0.6685288696667294,1
891,1429,0.4705882352941176,0.02054794520547945,0.2559241706161137,0.136188741602036,0.4499291509345197,0
892,50148,0.30392156862745096,0.9246575342465754,0.0,0.006447844314369457,0.28518192220154504,2
893,24412,0.08823529411764706,0.4,0.02843601895734597,0.0199690186422308,0.4570189006499581,1
894,37318,0.6470588235294118,0.3726027397260274,0.0,0.012806087371564351,0.3401679281860415,1
895,10740,0.7745098039215687,0.17945205479452056,0.0,0.041519844093812514,0.4941287449426319,0
896,33027,0.00980392156862745,0.0027397260273972607,0.018957345971563986,0.012578638026428923,0.4588615946150976,1
897,33162,0.6764705882352942,0.14657534246575346,0.009478672985781993,0.011184649236924677,0.5210635241369516,1
898,15307,0.029411764705882363,0.009589041095890413,0.09004739336492891,0.03670549962177931,0.40230575208953184,0
899,29532,0.3235294117647059,0.22054794520547946,0.04739336492890995,0.019365933257402008,0.3412391926810612,1
900,49667,0.3333333333333333,0.8986301369863013,0.0047393364928909965,0.004642034362082126,0.4358217902109074,2
901,20640,0.24509803921568624,0.6753424657534246,0.03317535545023697,0.019650244938821296,0.58862321456782,1
902,19525,0.35294117647058826,0.012328767123287673,0.0947867298578199,0.036565928432718935,0.2999458862186998,0
903,47686,0.4215686274509804,0.2876712328767123,0.0,0.004526586588414903,0.5267470434066738,2
904,56345,0.029411764705882363,0.06438356164383563,0.0,0.0014474049235890815,0.5491147509271284,2
905,35250,0.1176470588235294,0.7164383561643836,0.0047393364928909965,0.013176554107959176,0.3768344129809948,1
906,41522,0.9803921568627452,0.0027397260273972607,0.014218009478672985,0.010226605025596669,0.33334244048221784,2
907,25016,0.4803921568627451,0.00821917808219178,0.02843601895734597,0.020287792345640297,0.4316391858229132,1
908,21717,0.09803921568627452,0.09452054794520548,0.06635071090047394,0.02054798061166643,0.5253296764618789,1
909,7332,0.9607843137254902,0.024657534246575345,0.18009478672985782,0.0725477255927037,0.3497959705024594,0
910,30030,0.7156862745098039,0.273972602739726,0.03791469194312797,0.015768098161623438,0.4244886611747801,1
911,4429,0.8823529411764706,0.0273972602739726,0.0947867298578199,0.07536327278930438,0.4874405785570071,0
912,53458,0.8039215686274509,0.34657534246575344,0.0047393364928909965,0.002358925405230301,0.5772187092970443,2
913,16704,0.6078431372549019,0.0589041095890411,0.04265402843601896,0.030243870498613764,0.4620458012300561,0
914,34838,0.05882352941176471,0.7191780821917808,0.009478672985781993,0.005479461496444381,1.0,1
915,16647,0.2058823529411765,0.2054794520547945,0.05213270142180095,0.031836015914561755,0.4359189783430585,0
916,55335,0.17647058823529413,0.08082191780821918,0.0,0.0020349823985222684,0.5039923846991714,2
917,13297,0.3725490196078432,0.17397260273972606,0.07582938388625593,0.04108906881893482,0.40647419941385204,0
918,44494,0.6470588235294118,0.01780821917808219,0.009478672985781993,0.006714924984793633,0.4395922532227923,2
919,52786,0.00980392156862745,0.1273972602739726,0.0,0.005572508955817965,0.2486589208231947,2
920,55455,0.04901960784313725,0.3876712328767124,0.0,0.001966058354541836,0.506619932784505,2
921,45345,0.0392156862745098,0.5301369863013699,0.0047393364928909965,0.00870338365362911,0.3019479692191065,2
922,30904,0.5588235294117647,0.08904109589041095,0.03791469194312797,0.014851408376683688,0.4312406289228689,1
923,709,0.8921568627450981,0.08082191780821918,0.2037914691943128,0.0977446329708503,0.9075628229909608,0
924,13386,1.0,0.3506849315068493,0.05213270142180095,0.03985188222948605,0.4192738880751681,0
925,47077,0.14705882352941174,0.8602739726027397,0.009478672985781993,0.0069354819255310176,0.34514124307044075,2
926,36379,0.6078431372549019,0.2958904109589041,0.014218009478672985,0.010090480038735312,0.4783526615779347,1
927,9572,0.7156862745098039,0.04383561643835617,0.03791469194312797,0.02581205447067196,0.9353753210712621,0
928,55618,0.30392156862745096,0.4452054794520548,0.0047393364928909965,0.0029292718691683803,0.33201397491189866,2
929,940,0.3627450980392157,0.039726027397260284,0.2985781990521327,0.18102555531240688,0.3940017031482797,0
930,8656,0.7549019607843137,0.046575342465753435,0.13270142180094788,0.05121745708185936,0.466700305052317,0
931,30362,0.06862745098039216,0.15205479452054796,0.018957345971563986,0.013636622101528564,0.4919484259035464,1
932,43082,0.17647058823529413,0.021917808219178082,0.06635071090047394,0.013360925925606832,0.20793612936396635,2
933,20325,0.24509803921568624,0.0904109589041096,0.06635071090047394,0.02229003582327186,0.5205730570281839,1
934,311,0.1568627450980392,0.021917808219178082,0.2227488151658768,0.2151619111948156,0.513969023630596,0
935,19096,0.0196078431372549,0.0136986301369863,0.10426540284360188,0.029594261384098187,0.4029791671711174,0
936,30641,0.2647058823529412,0.021917808219178082,0.014218009478672985,0.017339566364377296,0.3644227085104921,1
937,9249,0.10784313725490197,0.13972602739726028,0.06635071090047394,0.0403050578186574,0.5855352561908833,0
938,22195,0.13725490196078433,0.00410958904109589,0.02843601895734597,0.02489536468573221,0.4053208034214134,1
939,7162,0.7254901960784313,0.1958904109589041,0.07582938388625593,0.056722765094796415,0.4826565738928917,0
940,39542,0.7549019607843137,0.7684931506849315,0.0,0.006523660762747933,0.6334266267700229,2
