,FFP_DATE,LOAD_TIME,FLIGHT_COUNT,avg_discount,SEG_KM_SUM,LAST_TO_END
6973,2012/1/27,2014/3/31,28,0.739270916,36347,32
6974,2008/3/16,2014/3/31,27,0.6383485,42089,16
6975,2006/8/20,2014/3/31,15,0.6714205740000001,40012,100
6976,2007/2/19,2014/3/31,23,0.663374904,40493,242
6977,2010/5/22,2014/3/31,21,0.8195508909999999,32776,82
6978,2012/2/24,2014/3/31,34,0.681516036,39412,17
6979,2007/5/11,2014/3/31,24,0.735306067,36528,13
6980,2006/12/8,2014/3/31,25,0.711349419,37757,38
6981,2012/4/7,2014/3/31,35,0.691025087,38865,9
6982,2006/5/25,2014/3/31,32,0.562226386,47768,2
6983,2008/8/29,2014/3/31,15,0.835210738,32149,70
6984,2007/4/16,2014/3/31,22,0.712692502,37675,21
6985,2006/2/24,2014/3/31,30,0.8094693040000001,33164,182
6986,2010/2/18,2014/3/31,29,0.6985155209999999,38431,22
6987,2006/6/1,2014/3/31,12,0.7929605340000001,33852,96
6988,2010/12/20,2014/3/31,22,0.591156184,45408,27
6989,2011/9/29,2014/3/31,15,0.6170336999999999,43502,292
6990,2013/1/10,2014/3/31,4,0.7083042970000001,37884,142
6991,2012/4/20,2014/3/31,33,0.711217882,37713,21
6992,2013/1/9,2014/3/31,19,0.728638439,36796,250
6993,2012/2/10,2014/3/31,10,0.83,32300,550
6994,2005/12/27,2014/3/31,20,0.884104805,30323,83
6995,2011/7/11,2014/3/31,10,0.71954205,37253,189
6996,2012/7/1,2014/3/31,18,0.829490607,32313,13
6997,2008/10/10,2014/3/31,15,0.683421046,39219,30
6998,2012/2/20,2014/3/31,32,0.747912713,35836,343
6999,2008/2/8,2014/3/31,17,0.924006068,29006,5
7000,2010/11/2,2014/3/31,27,0.758541507,35331,9
7001,2008/12/11,2014/3/31,40,0.6912019909999999,38769,35
7002,2011/8/17,2014/3/31,23,0.608986159,44001,64
7003,2011/8/15,2014/3/31,23,0.733082184,36552,26
7004,2006/5/16,2014/3/31,52,0.7808283540000001,34309,4
7005,2009/12/17,2014/3/31,32,0.712918352,37576,14
7006,2010/12/26,2014/3/31,5,1.00418038,26677,307
7007,2012/7/10,2014/3/31,3,0.73,36696,132
7008,2011/12/13,2014/3/31,42,0.7386455259999999,36265,4
7009,2010/12/12,2014/3/31,34,0.883365546,30319,12
7010,2013/2/11,2014/3/31,18,1.372882555,19507,19
7011,2012/12/23,2014/3/31,4,0.974608778,27478,91
7012,2009/2/14,2014/3/31,15,0.9793576,27335,93
7013,2012/4/30,2014/3/31,23,0.6572509879999999,40731,27
7014,2011/11/24,2014/3/31,11,0.630969947,42425,81
7015,2008/12/10,2014/3/31,21,0.718221674,37271,118
7016,2010/12/1,2014/3/31,23,0.825745928,32416,32
7017,2011/4/20,2014/3/31,29,0.76591164,34948,185
7018,2012/11/5,2014/3/31,20,0.711,37640,11
7019,2009/9/11,2014/3/31,31,0.6324883000000001,42306,17
7020,2008/11/15,2014/3/31,41,0.839408941,31875,27
7021,2009/10/24,2014/3/31,32,0.831770412,32162,1
7022,2008/7/2,2014/3/31,27,0.7502948190000001,35649,10
7023,2012/2/13,2014/3/31,18,0.781052155,34244,58
7024,2007/11/17,2014/3/31,12,1.216407423,21987,558
7025,2012/4/27,2014/3/31,39,0.678174325,39432,155
7026,2006/10/23,2014/3/31,25,0.903892157,29580,4
7027,2011/8/1,2014/3/31,18,0.739204313,36170,17
7028,2011/9/14,2014/3/31,15,0.825948777,32368,90
7029,2006/2/23,2014/3/31,31,0.79397434,33671,1
7030,2011/3/24,2014/3/31,35,0.640858246,41713,139
7031,2012/4/27,2014/3/31,26,0.679664853,39326,2
7032,2009/12/20,2014/3/31,27,0.879242055,30398,69
7033,2011/11/15,2014/3/31,10,1.5,17815,308
7034,2012/9/29,2014/3/31,39,0.828911843,32238,1
7035,2008/4/25,2014/3/31,22,0.669498672,39914,14
7036,2009/9/27,2014/3/31,30,0.614968931,43452,22
7037,2009/4/16,2014/3/31,48,0.683084848,39117,1
7038,2012/6/25,2014/3/31,19,0.6963041440000001,38370,115
7039,2012/4/27,2014/3/31,16,0.8411734890000001,31760,272
7040,2006/9/20,2014/3/31,22,0.711315033,37558,110
7041,2011/12/29,2014/3/31,25,0.697895603,38277,27
7042,2006/3/17,2014/3/31,37,0.720053643,37097,77
7043,2011/1/10,2014/3/31,15,0.606666667,44025,65
7044,2005/12/10,2014/3/31,25,0.820797627,32534,13
7045,2008/2/18,2014/3/31,29,0.824705028,32376,3
7046,2009/7/13,2014/3/31,25,0.766397485,34834,5
7047,2010/10/10,2014/3/31,44,0.465072651,57398,11
7048,2006/4/3,2014/3/31,37,0.642107542,41565,31
7049,2007/10/3,2014/3/31,25,0.754550466,35370,21
7050,2005/11/9,2014/3/31,21,1.425152729,18726,32
7051,2008/4/12,2014/3/31,31,0.809727229,32958,6
7052,2012/8/16,2014/3/31,23,0.8869565220000001,30084,123
7053,2008/8/22,2014/3/31,29,1.4175862069999998,18821,3
7054,2011/5/24,2014/3/31,20,0.764043991,34916,89
7055,2011/5/14,2014/3/31,9,1.4827273230000002,17992,222
7056,2009/1/14,2014/3/31,38,0.8367808520000001,31878,34
7057,2009/1/31,2014/3/31,18,0.488585141,54592,31
7058,2010/4/21,2014/3/31,20,0.8289098140000001,32178,181
7059,2006/11/14,2014/3/31,14,1.413993426,18861,7
7060,2010/8/15,2014/3/31,25,0.7976573020000001,33423,306
7061,2010/11/17,2014/3/31,25,0.673594299,39571,6
7062,2006/3/21,2014/3/31,29,0.671051744,39715,1
7063,2006/6/2,2014/3/31,15,0.7861761759999999,33898,322
7064,2007/1/12,2014/3/31,11,0.941103969,28316,49
7065,2008/1/18,2014/3/31,30,0.534296026,49874,162
7066,2008/10/31,2014/3/31,12,0.677163515,39348,85
7067,2010/10/23,2014/3/31,24,0.765596908,34796,184
7068,2010/11/25,2014/3/31,14,0.705339176,37768,377
7069,2006/12/13,2014/3/31,32,0.967316533,27539,86
7070,2008/9/1,2014/3/31,27,0.7962013929999999,33457,121
7071,2008/3/12,2014/3/31,28,0.8440239540000001,31561,10
7072,2012/7/19,2014/3/31,35,0.750879774,35475,13
7073,2011/8/25,2014/3/31,50,0.734185457,36278,2
7074,2006/11/23,2014/3/31,28,0.725074192,36729,15
7075,2012/9/8,2014/3/31,18,0.676220354,39382,14
7076,2009/8/2,2014/3/31,28,0.83070437,32057,22
7077,2007/11/19,2014/3/31,28,0.790838679,33672,16
7078,2011/5/10,2014/3/31,33,0.837735481,31786,24
7079,2010/5/18,2014/3/31,22,0.8768456929999999,30368,10
7080,2011/10/19,2014/3/31,35,0.637888559,41744,20
7081,2009/9/7,2014/3/31,16,1.267465251,21008,128
7082,2013/1/30,2014/3/31,38,0.956184012,27846,213
7083,2007/12/31,2014/3/31,31,0.701847164,37923,70
7084,2012/7/21,2014/3/31,5,0.7,38022,159
7085,2011/5/15,2014/3/31,23,0.797747999,33357,112
7086,2005/4/23,2014/3/31,26,0.8660434159999999,30726,159
7087,2008/12/1,2014/3/31,35,0.733479423,36279,15
7088,2009/1/10,2014/3/31,21,0.8293931179999999,32082,62
7089,2005/11/28,2014/3/31,21,0.854922073,31119,3
7090,2007/9/4,2014/3/31,25,0.7117940690000001,37362,122
7091,2006/10/20,2014/3/31,37,0.755701458,35191,10
7092,2011/1/25,2014/3/31,23,0.841148153,31616,14
7093,2011/2/26,2014/3/31,22,0.7167788890000001,37099,19
7094,2012/2/22,2014/3/31,36,0.6302533779999999,42190,7
7095,2012/8/31,2014/3/31,25,0.821476813,32367,47
7096,2006/6/9,2014/3/31,27,0.8104575940000001,32802,70
7097,2010/10/28,2014/3/31,21,0.672013448,39559,20
7098,2008/10/17,2014/3/31,41,0.540292683,49200,3
7099,2010/7/29,2014/3/31,16,0.645733754,41165,34
7100,2010/6/21,2014/3/31,21,0.893530321,29748,63
7101,2011/12/29,2014/3/31,26,0.698827552,38023,27
7102,2011/3/3,2014/3/31,30,0.984672596,26985,45
7103,2007/3/1,2014/3/31,23,0.6870836240000001,38661,59
7104,2005/11/5,2014/3/31,25,0.817756912,32482,5
7105,2013/3/2,2014/3/31,24,0.682505846,38917,19
7106,2009/5/28,2014/3/31,23,0.95748639,27737,425
7107,2007/10/14,2014/3/31,41,0.669254499,39678,20
7108,2008/1/14,2014/3/31,10,0.7304937970000001,36351,168
7109,2008/7/19,2014/3/31,54,0.8231647809999999,32255,12
7110,2011/7/19,2014/3/31,18,0.711425509,37320,105
7111,2012/5/8,2014/3/31,30,0.864762866,30700,3
7112,2006/12/5,2014/3/31,31,0.683311799,38852,209
7113,2012/10/10,2014/3/31,3,0.723333333,36696,147
7114,2011/3/11,2014/3/31,3,0.723333333,36696,126
7115,2010/4/21,2014/3/31,29,0.714430867,37153,24
7116,2012/9/11,2014/3/31,13,0.86777073,30584,30
7117,2012/5/10,2014/3/31,21,0.77038495,34446,5
7118,2006/1/31,2014/3/31,22,0.7874810809999999,33697,7
7119,2012/4/29,2014/3/31,12,0.836666667,31716,86
7120,2010/1/9,2014/3/31,33,0.7179340390000001,36961,32
7121,2009/10/18,2014/3/31,27,0.806250152,32908,35
7122,2009/7/8,2014/3/31,18,1.173434334,22607,109
7123,2005/3/15,2014/3/31,28,0.635102588,41769,4
7124,2007/6/7,2014/3/31,46,0.7508233559999999,35331,2
7125,2009/10/1,2014/3/31,22,0.7797289829999999,34020,1
7126,2005/10/18,2014/3/31,18,1.085511766,24435,2
7127,2007/9/26,2014/3/31,22,0.779724517,34013,5
7128,2012/12/24,2014/3/31,18,0.693459115,38241,9
7129,2011/6/30,2014/3/31,7,0.6939048390000001,38209,11
7130,2010/8/30,2014/3/31,23,0.77534932,34195,20
7131,2011/4/26,2014/3/31,30,0.738422225,35905,86
7132,2011/7/1,2014/3/31,20,0.535145845,49539,16
7133,2012/2/7,2014/3/31,20,0.716297017,37008,494
7134,2007/1/22,2014/3/31,25,0.88996541,29777,359
7135,2007/8/31,2014/3/31,21,0.7579095640000001,34964,2
7136,2012/2/8,2014/3/31,17,0.7071043920000001,37474,50
7137,2011/12/16,2014/3/31,35,0.629946267,42060,89
7138,2009/6/30,2014/3/31,11,0.759154752,34901,19
7139,2013/2/11,2014/3/31,21,0.914343895,28974,38
7140,2012/4/12,2014/3/31,34,0.813857994,32548,12
7141,2008/10/18,2014/3/31,21,0.701925166,37737,45
7142,2005/6/29,2014/3/31,18,1.2535929959999998,21130,77
7143,2012/8/5,2014/3/31,20,0.607062963,43629,31
7144,2011/6/27,2014/3/31,20,0.770579575,34370,67
7145,2010/7/15,2014/3/31,28,0.63654545,41606,8
7146,2012/2/14,2014/3/31,34,0.7151242440000001,37024,23
7147,2010/4/12,2014/3/31,33,0.7945712140000001,33315,22
7148,2012/3/7,2014/3/31,32,0.631941845,41888,7
7149,2008/10/19,2014/3/31,34,0.619480459,42730,67
7150,2011/9/21,2014/3/31,19,0.572845887,46200,233
7151,2013/2/8,2014/3/31,30,0.753197757,35134,28
7152,2012/8/23,2014/3/31,26,0.744417937,35546,2
7153,2012/6/16,2014/3/31,14,1.444372987,18317,71
7154,2011/3/12,2014/3/31,10,0.694951793,38065,44
7155,2013/2/11,2014/3/31,20,0.81137656,32603,58
7156,2010/8/2,2014/3/31,31,0.794572244,33290,9
7157,2005/2/12,2014/3/31,33,0.663118654,39889,12
7158,2010/8/25,2014/3/31,19,0.7297544490000001,36245,317
7159,2006/12/18,2014/3/31,14,0.902875917,29295,26
7160,2012/6/17,2014/3/31,13,0.693309915,38146,57
7161,2011/2/22,2014/3/31,23,0.729891538,36234,17
7162,2007/2/25,2014/3/31,18,0.7943521490000001,33287,144
7163,2011/1/31,2014/3/31,24,0.646864832,40875,115
7164,2011/7/26,2014/3/31,27,0.812503458,32535,16
7165,2008/11/4,2014/3/31,16,0.60352177,43799,204
7166,2008/2/22,2014/3/31,27,0.8161218309999999,32389,120
7167,2007/4/13,2014/3/31,26,0.6647520370000001,39764,267
7168,2012/3/27,2014/3/31,32,0.8520469340000001,31022,1
7169,2006/9/30,2014/3/31,25,0.839501334,31484,30
7170,2011/12/24,2014/3/31,34,0.793235294,33320,27
7171,2011/4/21,2014/3/31,27,0.811731572,32560,41
7172,2008/3/5,2014/3/31,35,0.72871481,36267,131
7173,2007/9/14,2014/3/31,27,0.589166407,44854,112
7174,2012/5/7,2014/3/31,18,0.8413885,31408,2
7175,2010/7/29,2014/3/31,46,0.8415477709999999,31400,1
7176,2008/3/10,2014/3/31,28,0.7140944220000001,37004,40
7177,2008/10/18,2014/3/31,18,0.8715466059999999,30318,94
7178,2011/5/5,2014/3/31,4,0.54,48928,104
7179,2011/11/23,2014/3/31,14,0.917964559,28780,52
7180,2005/6/15,2014/3/31,23,0.721275016,36627,13
7181,2008/1/14,2014/3/31,24,0.688734781,38357,8
7182,2007/8/16,2014/3/31,30,0.734175421,35982,15
7183,2012/7/31,2014/3/31,20,0.6715,39340,9
7184,2008/9/13,2014/3/31,24,0.757712212,34859,12
7185,2008/9/10,2014/3/31,18,0.891412757,29630,118
7186,2005/11/22,2014/3/31,29,0.816287551,32356,64
7187,2012/4/29,2014/3/31,18,0.805436719,32790,56
7188,2006/11/7,2014/3/31,5,0.527803186,50027,20
7189,2010/7/28,2014/3/31,22,0.7536929090000001,35032,188
7190,2007/1/4,2014/3/31,40,0.930836271,28364,16
7191,2012/8/5,2014/3/31,41,0.782214684,33752,12
7192,2005/1/9,2014/3/31,33,0.623846626,42315,17
7193,2012/7/21,2014/3/31,29,0.661600622,39897,4
7194,2012/9/19,2014/3/31,18,0.81828807,32256,1
7195,2011/1/13,2014/3/31,25,0.643937338,40982,8
7196,2006/2/19,2014/3/31,28,0.664233431,39729,8
7197,2006/7/4,2014/3/31,22,0.5757403729999999,45835,84
7198,2008/8/10,2014/3/31,23,0.8630209659999999,30573,146
7199,2006/4/13,2014/3/31,16,0.545563344,48363,94
7200,2009/7/27,2014/3/31,26,0.7148062959999999,36912,34
7201,2010/2/19,2014/3/31,15,0.925701705,28502,487
7202,2011/8/30,2014/3/31,17,0.790075764,33393,33
7203,2007/10/18,2014/3/31,24,0.8279310129999999,31861,19
7204,2011/3/7,2014/3/31,30,0.7135568959999999,36962,7
7205,2005/3/24,2014/3/31,28,0.806709291,32689,172
7206,2007/3/8,2014/3/31,14,0.757280299,34820,112
7207,2011/11/29,2014/3/31,17,0.770318443,34229,121
7208,2010/7/19,2014/3/31,27,0.964571638,27325,79
7209,2011/3/2,2014/3/31,3,0.8666666670000001,30408,297
7210,2007/4/25,2014/3/31,23,0.715162175,36843,102
7211,2011/6/24,2014/3/31,47,0.893961118,29474,11
7212,2009/2/14,2014/3/31,26,0.84538032,31158,13
7213,2006/12/9,2014/3/31,19,0.901348392,29220,83
7214,2007/7/9,2014/3/31,19,0.723729768,36391,2
7215,2012/4/17,2014/3/31,26,0.641984301,41022,10
7216,2006/10/13,2014/3/31,28,0.643140233,40946,33
7217,2008/11/17,2014/3/31,28,0.684270901,38479,3
7218,2011/11/25,2014/3/31,17,0.754208898,34907,61
7219,2010/3/26,2014/3/31,33,0.7374380229999999,35699,34
7220,2012/10/3,2014/3/31,38,0.601759556,43744,18
7221,2012/12/24,2014/3/31,13,0.918160474,28665,66
7222,2011/4/8,2014/3/31,35,0.810160377,32486,29
7223,2008/5/16,2014/3/31,14,0.955714286,27538,74
7224,2010/1/7,2014/3/31,30,0.763325403,34465,4
7225,2011/7/15,2014/3/31,27,0.681488485,38603,25
7226,2010/10/26,2014/3/31,31,0.788652157,33357,5
7227,2012/12/31,2014/3/31,20,0.649989623,40473,2
7228,2012/4/16,2014/3/31,27,0.8671095659999999,30338,4
7229,2011/5/20,2014/3/31,4,0.5375,48928,380
7230,2010/11/24,2014/3/31,3,0.716666667,36696,231
7231,2007/5/22,2014/3/31,28,0.7290020509999999,36074,44
7232,2008/10/24,2014/3/31,43,0.823735551,31923,31
7233,2011/2/5,2014/3/31,9,1.3919247259999998,18891,61
7234,2012/6/7,2014/3/31,24,0.673630425,39034,34
7235,2009/1/3,2014/3/31,27,0.656569195,40046,114
7236,2011/10/27,2014/3/31,10,0.8140000000000001,32300,86
7237,2005/10/12,2014/3/31,34,0.7862829370000001,33435,5
7238,2005/12/20,2014/3/31,27,0.829088845,31707,25
7239,2013/2/26,2014/3/31,21,0.679697965,38671,70
7240,2009/6/18,2014/3/31,5,0.691996735,37982,131
7241,2006/3/10,2014/3/31,18,0.782893325,33560,104
7242,2008/4/13,2014/3/31,35,0.804624219,32652,14
7243,2012/10/10,2014/3/31,13,1.34863193,19480,35
7244,2012/4/10,2014/3/31,16,0.8239456759999999,31883,127
7245,2012/1/16,2014/3/31,22,0.723872533,36276,122
7246,2008/7/29,2014/3/31,33,0.640678785,40985,25
7247,2007/2/11,2014/3/31,6,0.94843592,27684,251
7248,2012/7/15,2014/3/31,63,0.696612985,37691,16
7249,2008/3/6,2014/3/31,17,1.3028184390000002,20153,15
7250,2006/2/24,2014/3/31,22,0.6795049040000001,38639,2
7251,2010/1/5,2014/3/31,32,0.731119559,35907,1
7252,2007/10/8,2014/3/31,22,0.956097534,27457,110
7253,2006/10/30,2014/3/31,13,0.791297664,33175,150
7254,2011/8/14,2014/3/31,13,0.634724828,41356,109
7255,2011/1/3,2014/3/31,10,0.721211355,36389,33
7256,2007/8/31,2014/3/31,25,0.6590038420000001,39823,73
7257,2005/1/11,2014/3/31,11,0.6849081229999999,38312,106
7258,2011/9/19,2014/3/31,18,0.536994883,48860,38
7259,2009/10/23,2014/3/31,25,0.682162956,38452,63
7260,2012/10/31,2014/3/31,10,1.446549937,18133,31
7261,2005/8/27,2014/3/31,27,0.706541135,37122,10
7262,2012/8/2,2014/3/31,22,0.633636364,41382,9
7263,2011/12/22,2014/3/31,31,0.793863086,33028,3
7264,2011/2/6,2014/3/31,32,0.847872712,30922,65
7265,2010/3/21,2014/3/31,44,0.614761246,42638,60
7266,2007/10/31,2014/3/31,24,0.761805156,34407,4
7267,2010/7/28,2014/3/31,18,1.207885253,21700,4
7268,2013/1/22,2014/3/31,19,0.811771685,32280,73
7269,2009/8/11,2014/3/31,23,0.619720908,42280,37
7270,2011/4/26,2014/3/31,22,0.884475425,29624,445
7271,2009/12/23,2014/3/31,62,0.82459616,31770,3
7272,2005/4/27,2014/3/31,28,0.577823746,45321,171
7273,2012/11/27,2014/3/31,30,0.717964568,36464,7
7274,2012/1/18,2014/3/31,28,0.6472798989999999,40436,39
7275,2008/6/7,2014/3/31,21,0.681854631,38385,42
7276,2013/2/1,2014/3/31,18,0.764853668,34203,16
7277,2007/12/26,2014/3/31,23,0.724824595,36088,28
7278,2007/5/26,2014/3/31,23,0.8482954429999999,30835,151
7279,2006/6/6,2014/3/31,27,0.789444143,33120,37
7280,2008/11/11,2014/3/31,39,0.60421628,43268,24
7281,2010/10/31,2014/3/31,4,0.86,30398,130
7282,2010/10/31,2014/3/31,4,0.86,30398,130
7283,2009/9/26,2014/3/31,35,0.723956625,36104,1
7284,2011/1/14,2014/3/31,32,0.601747059,43433,11
7285,2009/7/15,2014/3/31,19,1.275032932,20497,113
7286,2008/8/9,2014/3/31,23,0.66841377,39099,22
7287,2011/3/3,2014/3/31,21,0.7988066999999999,32716,28
7288,2011/3/28,2014/3/31,24,0.783333333,33360,16
7289,2010/7/13,2014/3/31,29,0.795019015,32869,130
7290,2006/9/15,2014/3/31,9,0.783091955,33364,17
7291,2011/6/10,2014/3/31,36,0.5927231270000001,44078,11
7292,2007/8/10,2014/3/31,22,0.783820697,33329,4
7293,2012/3/8,2014/3/31,18,0.692313156,37732,17
7294,2010/12/11,2014/3/31,23,0.788695652,33120,58
7295,2005/9/8,2014/3/31,49,0.590493942,44236,4
7296,2012/4/26,2014/3/31,25,0.544142571,48004,3
7297,2007/10/1,2014/3/31,22,0.647506385,40331,13
7298,2008/8/27,2014/3/31,30,0.539481665,48405,47
7299,2009/8/7,2014/3/31,25,0.714961119,36522,4
7300,2006/7/18,2014/3/31,32,0.75538288,34567,3
7301,2006/10/31,2014/3/31,35,0.7601848990000001,34343,140
7302,2011/11/24,2014/3/31,46,0.710748707,36730,3
7303,2005/5/12,2014/3/31,27,0.680350923,38356,5
7304,2007/6/4,2014/3/31,17,0.677684396,38504,82
7305,2006/5/19,2014/3/31,26,0.7150060290000001,36488,29
7306,2005/7/9,2014/3/31,24,0.716762371,36397,119
7307,2010/4/4,2014/3/31,3,1.038056584,25131,654
7308,2006/8/20,2014/3/31,39,0.6995985090000001,37286,2
7309,2010/9/30,2014/3/31,21,0.860163253,30321,2
7310,2012/6/2,2014/3/31,30,0.6985895679999999,37329,23
7311,2006/7/22,2014/3/31,29,0.763253915,34165,14
7312,2012/9/15,2014/3/31,20,0.739736178,35251,21
7313,2006/7/5,2014/3/31,40,0.636607583,40959,7
7314,2005/10/31,2014/3/31,25,0.677592058,38481,12
7315,2006/4/14,2014/3/31,10,0.825449106,31585,157
7316,2006/8/3,2014/3/31,23,0.765935425,34038,100
7317,2010/8/15,2014/3/31,12,0.985151172,26460,5
7318,2005/4/25,2014/3/31,29,0.740933458,35181,81
7319,2012/2/9,2014/3/31,28,0.582602593,44740,18
7320,2011/3/31,2014/3/31,22,0.80055315,32559,72
7321,2011/3/23,2014/3/31,28,0.794086159,32823,128
7322,2007/6/5,2014/3/31,25,0.64460003,40428,1
7323,2012/4/18,2014/3/31,26,0.8282040359999999,31465,4
7324,2012/8/1,2014/3/31,20,0.837832937,31102,129
7325,2007/10/30,2014/3/31,17,0.65959923,39499,65
7326,2012/11/10,2014/3/31,23,0.634965265,41025,122
7327,2008/11/14,2014/3/31,14,0.909993362,28623,103
7328,2012/1/12,2014/3/31,10,1.464144134,17789,280
7329,2011/7/29,2014/3/31,26,0.959312606,27146,123
7330,2011/12/28,2014/3/31,29,0.699791465,37212,128
7331,2012/3/16,2014/3/31,21,0.754448661,34516,417
7332,2005/3/3,2014/3/31,40,0.61313249,42471,19
7333,2009/1/18,2014/3/31,17,1.373137524,18964,25
7334,2013/2/3,2014/3/31,22,0.585090897,44501,17
7335,2008/11/29,2014/3/31,35,0.7141564029999999,36457,12
7336,2006/11/30,2014/3/31,22,0.992230649,26239,228
7337,2011/2/12,2014/3/31,38,0.758558732,34317,8
7338,2009/12/1,2014/3/31,20,0.85896175,30301,35
7339,2006/9/20,2014/3/31,30,0.83167391,31292,16
7340,2010/9/11,2014/3/31,3,1.04724682,24844,83
7341,2011/2/7,2014/3/31,16,0.863579181,30127,260
7342,2012/10/18,2014/3/31,30,0.568921283,45721,48
7343,2012/10/2,2014/3/31,19,0.638283968,40751,4
7344,2010/8/18,2014/3/31,38,0.6490990560000001,40058,3
7345,2007/8/28,2014/3/31,26,0.798990535,32542,17
7346,2012/1/11,2014/3/31,43,0.789823772,32912,2
7347,2005/9/9,2014/3/31,37,0.7717372840000001,33679,20
7348,2008/8/8,2014/3/31,30,0.8502898740000001,30565,39
7349,2011/1/13,2014/3/31,37,0.7127214629999999,36462,3
7350,2011/5/16,2014/3/31,8,1.1839447790000002,21948,304
7351,2008/5/11,2014/3/31,22,0.716842047,36245,59
7352,2010/8/8,2014/3/31,31,0.750775167,34599,5
7353,2012/2/19,2014/3/31,38,0.9118653,28478,2
7354,2012/10/25,2014/3/31,8,1.310850924,19802,49
7355,2011/3/29,2014/3/31,29,0.753500682,34439,73
7356,2012/5/5,2014/3/31,31,0.611488359,42436,8
7357,2012/5/22,2014/3/31,21,0.758488498,34211,136
7358,2006/5/13,2014/3/31,4,0.64,40544,48
7359,2012/2/8,2014/3/31,21,0.7796751609999999,33278,68
7360,2010/11/17,2014/3/31,26,0.778878782,33312,48
7361,2011/11/1,2014/3/31,25,0.578953675,44814,32
7362,2011/1/26,2014/3/31,22,0.6895478709999999,37622,13
7363,2012/6/28,2014/3/31,18,0.7410842240000001,35002,5
7364,2007/4/9,2014/3/31,38,0.852323671,30426,109
7365,2007/5/10,2014/3/31,3,0.706666667,36696,189
7366,2006/9/21,2014/3/31,30,0.902007374,28749,168
7367,2008/6/23,2014/3/31,11,0.940239666,27580,23
7368,2005/11/15,2014/3/31,18,0.896144462,28935,46
7369,2008/11/20,2014/3/31,26,0.8376340790000001,30952,46
7370,2008/3/12,2014/3/31,10,0.762556415,33989,256
7371,2005/2/20,2014/3/31,31,0.593397445,43674,1
7372,2006/2/1,2014/3/31,32,0.6264243070000001,41371,8
7373,2009/11/7,2014/3/31,30,0.62541542,41428,106
7374,2012/6/30,2014/3/31,12,0.780290113,33194,427
7375,2011/7/23,2014/3/31,31,0.662265975,39109,23
7376,2007/10/23,2014/3/31,29,0.867510718,29856,58
7377,2005/3/5,2014/3/31,29,0.6386878579999999,40552,58
7378,2006/10/29,2014/3/31,26,0.840943335,30795,69
7379,2009/10/29,2014/3/31,21,0.910049199,28456,20
7380,2006/7/31,2014/3/31,25,0.589185475,43952,47
7381,2009/9/8,2014/3/31,21,0.8264708140000001,31333,24
7382,2011/4/5,2014/3/31,16,0.884401366,29275,25
7383,2009/10/11,2014/3/31,28,0.679691783,38090,39
7384,2012/9/3,2014/3/31,12,0.813962519,31803,104
7385,2007/2/17,2014/3/31,38,0.691162822,37452,48
7386,2012/8/24,2014/3/31,18,0.769177166,33652,417
7387,2008/8/19,2014/3/31,5,0.976218601,26514,11
7388,2011/10/4,2014/3/31,26,0.8440639879999999,30662,5
7389,2009/10/28,2014/3/31,24,0.6762582309999999,38268,15
7390,2013/2/16,2014/3/31,25,0.757012463,34182,7
7391,2013/1/28,2014/3/31,36,0.684066672,37827,1
7392,2007/12/4,2014/3/31,25,0.69916455,37010,16
7393,2006/3/14,2014/3/31,23,0.7817571529999999,33099,12
7394,2008/9/3,2014/3/31,27,0.565601399,45735,93
7395,2006/10/12,2014/3/31,30,0.8427951909999999,30692,74
7396,2008/9/15,2014/3/31,20,0.7800165859999999,33160,25
7397,2008/8/13,2014/3/31,5,0.6577244870000001,39323,304
7398,2006/4/17,2014/3/31,9,1.437655364,17990,78
7399,2008/3/17,2014/3/31,25,0.772332985,33485,4
7400,2005/1/26,2014/3/31,28,0.99158371,26078,23
7401,2007/6/29,2014/3/31,20,0.811523732,31856,38
7402,2012/2/23,2014/3/31,12,1.202650507,21494,154
7403,2005/10/11,2014/3/31,19,0.8034339629999999,32164,118
7404,2010/12/1,2014/3/31,22,0.756683845,34151,39
7405,2010/11/25,2014/3/31,30,0.7872701790000001,32819,5
7406,2011/2/24,2014/3/31,17,0.600411398,43024,14
7407,2013/3/27,2014/3/31,25,0.681764985,37887,31
7408,2011/4/5,2014/3/31,3,1.002951774,25754,117
7409,2004/11/10,2014/3/31,23,0.824514636,31327,73
7410,2005/10/27,2014/3/31,19,0.765747702,33730,63
7411,2010/7/30,2014/3/31,23,0.87916156,29376,24
7412,2011/6/8,2014/3/31,35,0.7313499659999999,35312,24
7413,2005/1/13,2014/3/31,39,0.617085604,41844,68
7414,2011/4/1,2014/3/31,15,1.457509596,17716,37
7415,2012/11/2,2014/3/31,16,0.695,37152,25
7416,2012/11/14,2014/3/31,34,0.778636953,33161,13
7417,2010/5/3,2014/3/31,18,0.83956977,30751,2
7418,2004/12/6,2014/3/31,7,0.8838517379999999,29205,35
7419,2011/5/18,2014/3/31,29,0.691840772,37305,73
7420,2011/5/18,2014/3/31,29,0.84312498,30605,21
7421,2010/5/26,2014/3/31,21,0.825086188,31269,4
7422,2006/7/12,2014/3/31,20,0.640087084,40306,15
7423,2011/6/15,2014/3/31,20,0.82259845,31361,79
7424,2008/5/2,2014/3/31,30,0.599419104,43037,8
7425,2013/1/16,2014/3/31,31,0.86179996,29934,10
7426,2005/10/24,2014/3/31,19,0.821821108,31382,5
7427,2006/6/2,2014/3/31,30,0.6464389739999999,39893,12
